,wall_time,step,value
0,1585362666.2855518,13,252.0
1,1585362667.3341362,15,773.0
2,1585362668.9615474,18,1537.0
3,1585362669.9323263,20,2018.0
4,1585362670.4539297,21,2265.0
5,1585362671.4323514,23,2774.0
6,1585362675.1041625,26,563.0
7,1585362676.411954,28,1197.0
8,1585362676.9693952,29,1451.0
9,1585362677.552489,30,1740.0
10,1585362679.5940409,34,2792.0
11,1585362680.1179094,35,3058.0
12,1585362682.6058476,36,250.0
13,1585362684.2700942,39,1073.0
14,1585362685.3904307,41,1605.0
15,1585362685.971172,42,1883.0
16,1585362686.6356597,43,2193.0
17,1585362687.6826937,45,2720.0
18,1585362692.3771954,50,1015.0
19,1585362693.5099595,52,1564.0
20,1585362695.1975994,55,2365.0
21,1585362696.201882,57,2875.0
22,1585362707.608963,71,342.0
23,1585362708.1202345,72,602.0
24,1585362709.138528,74,1117.0
25,1585362709.6173098,75,1352.0
26,1585362710.1823018,76,1624.0
27,1585362710.6398673,77,1855.0
28,1585362711.238925,78,2145.0
29,1585362711.819222,79,2427.0
30,1585362712.3217187,80,2678.0
31,1585362712.9637182,81,2978.0
32,1585362717.256334,85,775.0
33,1585362718.2001944,87,1258.0
34,1585362718.6762586,88,1506.0
35,1585362719.762465,90,2044.0
36,1585362720.2300653,91,2283.0
37,1585362720.6622539,92,2524.0
38,1585362721.1821492,93,2784.0
39,1585362722.0641685,94,3173.0
40,1585362725.7214792,97,776.0
41,1585362726.6194992,99,1231.0
42,1585362727.75869,101,1767.0
43,1585362728.9739563,103,2312.0
44,1585362729.984974,105,2835.0
45,1585362730.4704628,106,3079.0
46,1585362732.9518619,107,224.0
47,1585362733.3261917,108,436.0
48,1585362733.8106575,109,677.0
49,1585362734.2821846,110,922.0
50,1585362735.261184,112,1454.0
51,1585362736.186766,114,1934.0
52,1585362736.7192795,115,2196.0
53,1585362737.5591693,117,2646.0
54,1585362738.4980743,119,3141.0
55,1585362749.5754385,132,276.0
56,1585362750.054663,133,520.0
57,1585362750.9131768,135,989.0
58,1585362751.4018338,136,1231.0
59,1585362751.9520683,137,1498.0
60,1585362752.455202,138,1747.0
61,1585362753.4294047,140,2259.0
62,1585362753.920455,141,2513.0
63,1585362754.4172657,142,2770.0
64,1585362754.9832604,143,3049.0
65,1585362757.4966745,144,240.0
66,1585362758.3872526,146,713.0
67,1585362759.338442,148,1212.0
68,1585362761.0801163,152,2153.0
69,1585362761.5110543,153,2398.0
70,1585362762.4200819,155,2879.0
71,1585362762.9444628,156,3146.0
72,1585362765.5594933,157,267.0
73,1585362765.9444382,158,483.0
74,1585362766.4230938,159,732.0
75,1585362767.0171938,160,1031.0
76,1585362767.9816499,162,1545.0
77,1585362768.8530996,164,2017.0
78,1585362769.3996968,165,2290.0
79,1585362770.8501308,168,3040.0
80,1585362773.4630518,169,293.0
81,1585362774.4406857,171,770.0
82,1585362774.9353182,172,1022.0
83,1585362775.3559995,173,1250.0
84,1585362776.2169123,175,1722.0
85,1585362776.7141163,176,1976.0
86,1585362777.1821096,177,2218.0
87,1585362778.1854374,179,2735.0
88,1585362789.2054505,193,226.0
89,1585362789.6953945,194,473.0
90,1585362790.1871545,195,721.0
91,1585362791.0703816,197,1208.0
92,1585362791.548672,198,1462.0
93,1585362792.4746785,200,1974.0
94,1585362792.9460196,201,2216.0
95,1585362794.0881205,203,2768.0
96,1585362794.6088283,204,3031.0
97,1585362797.0052652,205,205.0
98,1585362797.8721364,207,669.0
99,1585362798.8692157,209,1184.0
100,1585362799.3949618,210,1462.0
101,1585362799.9214478,211,1713.0
102,1585362800.9088662,213,2226.0
103,1585362801.4629667,214,2524.0
104,1585362802.3611453,216,3018.0
105,1585362806.1417072,220,943.0
106,1585362807.0702286,222,1433.0
107,1585362807.988095,224,1909.0
108,1585362808.401809,225,2133.0
109,1585362813.3488696,231,464.0
110,1585362815.2477984,235,1460.0
111,1585362815.8163025,236,1739.0
112,1585362816.2587585,237,1978.0
113,1585362816.7516947,238,2233.0
114,1585362817.248811,239,2496.0
115,1585362818.1868656,241,2985.0
116,1585362829.5956335,255,222.0
117,1585362831.1916497,258,1037.0
118,1585362831.648434,259,1285.0
119,1585362833.0960028,262,2044.0
120,1585362833.5619287,263,2286.0
121,1585362834.0153964,264,2527.0
122,1585362834.9571638,266,3049.0
123,1585362837.4318194,267,228.0
124,1585362838.4667885,269,781.0
125,1585362839.536013,271,1327.0
126,1585362839.968691,272,1578.0
127,1585362840.4362993,273,1824.0
128,1585362840.8711033,274,2064.0
129,1585362841.468215,275,2360.0
130,1585362841.931329,276,2607.0
131,1585362842.4668226,277,2883.0
132,1585362845.5184686,279,241.0
133,1585362846.0622942,280,527.0
134,1585362846.827008,281,899.0
135,1585362847.2264726,282,1136.0
136,1585362848.2022712,284,1653.0
137,1585362849.053184,286,2131.0
138,1585362850.072101,288,2656.0
139,1585362851.0528333,290,3134.0
