,wall_time,step,value
0,1585316821.4357235,15,841.0
1,1585316822.8444247,18,1574.0
2,1585316823.877765,20,2092.0
3,1585316824.469555,21,2371.0
4,1585316825.4847171,23,2879.0
5,1585316829.0907362,26,534.0
6,1585316829.963296,28,1020.0
7,1585316830.5239964,29,1298.0
8,1585316831.0407283,30,1564.0
9,1585316832.9464579,34,2559.0
10,1585316833.394875,35,2803.0
11,1585316833.9223225,36,3069.0
12,1585316838.4241805,41,1266.0
13,1585316838.9336095,42,1538.0
14,1585316839.4425175,43,1810.0
15,1585316840.4360461,45,2314.0
16,1585316844.7854245,50,233.0
17,1585316845.9714353,52,804.0
18,1585316847.5977278,55,1629.0
19,1585316848.8374925,57,2215.0
20,1585316849.7459288,59,2704.0
21,1585316850.3186784,60,2982.0
22,1585316861.853942,73,313.0
23,1585316862.9912493,75,905.0
24,1585316863.543821,76,1165.0
25,1585316865.0645475,79,1944.0
26,1585316865.6056135,80,2224.0
27,1585316869.671916,84,246.0
28,1585316870.6930509,86,779.0
29,1585316871.2649302,87,1055.0
30,1585316872.8983867,89,1772.0
31,1585316873.4050558,90,2025.0
32,1585316873.842126,91,2259.0
33,1585316874.2960298,92,2508.0
34,1585316874.773148,93,2760.0
35,1585316878.2564044,96,503.0
36,1585316879.0623763,98,969.0
37,1585316879.9404883,100,1455.0
38,1585316880.9106362,102,1985.0
39,1585316882.3767312,105,2774.0
40,1585316882.8285904,106,3022.0
41,1585316885.729459,108,458.0
42,1585316886.3452992,109,768.0
43,1585316887.2687488,111,1264.0
44,1585316888.3273556,113,1804.0
45,1585316889.8830366,116,2620.0
46,1585316890.894014,118,3144.0
47,1585316901.4868734,131,250.0
48,1585316901.9087198,132,495.0
49,1585316902.985922,134,1049.0
50,1585316903.6480775,135,1368.0
51,1585316904.1392217,136,1632.0
52,1585316904.617734,137,1891.0
53,1585316905.779611,139,2463.0
54,1585316906.1809819,140,2690.0
55,1585316907.1103985,142,3192.0
56,1585316909.8089228,143,289.0
57,1585316911.5604134,147,1270.0
58,1585316913.4772296,151,2309.0
59,1585316913.9647512,152,2568.0
60,1585316914.9325094,154,3077.0
61,1585316917.5320764,155,248.0
62,1585316917.9024117,156,469.0
63,1585316918.3540766,157,725.0
64,1585316918.8377695,158,979.0
65,1585316919.3525598,159,1249.0
66,1585316920.2430131,161,1756.0
67,1585316921.0761201,163,2221.0
68,1585316921.5772889,164,2497.0
69,1585316925.236345,167,245.0
70,1585316925.6534905,168,475.0
71,1585316926.862506,170,1095.0
