,wall_time,step,value
0,1582951787.3206105,535,-6.371120929718018
1,1582951792.2039213,1036,-3.7967116832733154
2,1582951797.0965247,1486,6.289478778839111
3,1582951801.970466,1882,0.7383940815925598
4,1582951806.874043,2225,38.12209701538086
5,1582951811.7759774,2539,12.344847679138184
6,1582951816.6468801,2803,11.540732383728027
7,1582951821.5092201,3018,2.2228739261627197
8,1582951826.3689384,3208,13.385104179382324
9,1582951831.2459493,3378,19.172786712646484
10,1582951836.1556468,3509,15.575043678283691
11,1582951841.0309513,3626,3.0798144340515137
12,1582951845.9781444,3730,353.1959533691406
13,1582951850.87207,3823,169.723388671875
14,1582951855.7803488,3913,59.37265396118164
15,1582951860.6436532,3992,79.4700698852539
16,1582951865.4917033,4063,35.94221115112305
17,1582951870.4098244,4132,17.40894317626953
18,1582951875.320965,4197,85.57627868652344
19,1582951880.224878,4266,113.77267456054688
20,1582951885.1350012,4326,110.41299438476562
21,1582951890.1160352,4387,177.8485870361328
22,1582951895.038427,4444,436.144775390625
23,1582951899.9499838,4509,226.787841796875
24,1582951904.8172808,4571,118.0749740600586
25,1582951909.7502315,4627,214.4598388671875
26,1582951914.7627103,4685,377.38946533203125
27,1582951919.648414,4737,309.3803405761719
28,1582951924.5143793,4793,291.1904296875
29,1582951929.4715524,4843,82.955078125
30,1582951934.397463,4897,223.2228546142578
31,1582951939.3355792,4951,208.4979248046875
32,1582951944.3776562,5000,260.8044128417969
33,1582951949.3819208,5052,367.09869384765625
34,1582951954.3037243,5104,280.5335693359375
35,1582951959.271367,5153,353.6164245605469
36,1582951964.2134273,5205,350.186767578125
37,1582951969.200438,5261,208.25241088867188
38,1582951974.18399,5312,260.5556335449219
39,1582951979.1920905,5355,252.2293243408203
40,1582951984.1504033,5407,242.40716552734375
41,1582951989.1183045,5456,482.6184997558594
42,1582951994.0840049,5506,320.3797607421875
43,1582951999.1057346,5559,410.9013977050781
44,1582952004.0547752,5615,405.52642822265625
45,1582952008.9940138,5666,37.820518493652344
46,1582952013.9477367,5719,330.8575439453125
47,1582952018.9766774,5770,386.2303771972656
48,1582952023.9650207,5818,337.8682556152344
49,1582952028.860699,5871,444.0805969238281
50,1582952033.7905295,5920,207.25592041015625
51,1582952038.737737,5965,493.8057861328125
52,1582952043.6837656,6014,328.60552978515625
53,1582952048.6736138,6061,126.1280288696289
54,1582952053.5953093,6112,610.35791015625
55,1582952058.5480976,6158,284.7735900878906
56,1582952063.5300782,6210,366.10693359375
57,1582952068.4695194,6261,108.32514953613281
58,1582952073.4520254,6310,178.31228637695312
59,1582952078.4475176,6363,318.7650451660156
60,1582952083.4586432,6406,50.637962341308594
61,1582952088.4184487,6454,48.16762161254883
62,1582952093.3587804,6503,268.82122802734375
63,1582952098.3550928,6550,69.45201873779297
64,1582952103.3803072,6595,389.083984375
65,1582952108.3572826,6649,490.45654296875
66,1582952113.3616295,6698,100.2163314819336
67,1582952118.290393,6748,346.2996826171875
68,1582952123.243806,6795,245.51760864257812
69,1582952128.1478653,6843,377.3823547363281
70,1582952133.1520743,6894,512.6041870117188
71,1582952138.091959,6935,370.485107421875
72,1582952143.048106,6988,322.7298583984375
73,1582952148.0011444,7034,278.8187255859375
74,1582952152.9729803,7077,255.7693328857422
75,1582952157.8901947,7121,307.5118713378906
76,1582952162.832334,7168,309.69622802734375
77,1582952167.773438,7217,318.274658203125
78,1582952172.7172928,7266,478.0072021484375
79,1582952177.653566,7312,322.7886047363281
80,1582952182.5725093,7359,326.7371520996094
81,1582952187.5663009,7412,286.2409973144531
82,1582952192.543631,7460,438.959228515625
83,1582952197.4987516,7506,256.39031982421875
84,1582952202.618808,7552,556.2664184570312
85,1582952207.55843,7597,249.0202178955078
86,1582952212.5295544,7638,462.73541259765625
87,1582952217.516992,7687,332.05767822265625
88,1582952222.4333668,7737,262.7166442871094
89,1582952227.3681698,7787,455.5609436035156
90,1582952232.3235683,7833,49.96205139160156
91,1582952237.2796564,7880,295.61651611328125
92,1582952242.285782,7929,354.3797302246094
93,1582952247.2452211,7977,255.1200408935547
94,1582952252.2244134,8026,352.1906433105469
95,1582952257.2892306,8074,408.6025390625
96,1582952262.2708864,8116,268.77655029296875
97,1582952267.290926,8169,318.3063659667969
98,1582952272.3233511,8220,357.19561767578125
99,1582952277.2513146,8267,436.4378662109375
100,1582952282.3684864,8313,500.6068420410156
101,1582952287.3487258,8365,313.0668640136719
102,1582952292.326347,8412,317.3155212402344
103,1582952297.2789407,8459,176.66107177734375
104,1582952302.3420372,8511,402.3880920410156
105,1582952307.3185596,8562,451.7351989746094
106,1582952312.2391915,8611,78.46992492675781
107,1582952317.3604317,8657,405.8087158203125
108,1582952322.3133073,8704,489.1195983886719
109,1582952327.2859,8749,413.3130798339844
110,1582952332.2553117,8799,442.0383605957031
111,1582952337.3050091,8848,440.5043029785156
112,1582952342.299252,8897,320.2951965332031
113,1582952347.2837636,8946,334.0280456542969
114,1582952352.2778308,8998,188.18104553222656
115,1582952357.3402927,9048,277.6195373535156
116,1582952362.2878222,9097,319.8586730957031
117,1582952367.283361,9148,342.324462890625
118,1582952372.3502083,9193,173.74810791015625
119,1582952377.3137488,9243,287.0468444824219
120,1582952382.2724133,9289,316.7554016113281
121,1582952387.2691753,9336,235.263916015625
122,1582952392.3175483,9381,330.0788269042969
123,1582952397.3192651,9431,137.7536163330078
124,1582952402.3672745,9483,311.5177917480469
125,1582952407.3354373,9533,439.9471435546875
126,1582952412.3799996,9588,490.0186462402344
127,1582952417.3704286,9634,350.2242126464844
128,1582952422.3933525,9682,343.7670593261719
129,1582952427.4495482,9733,247.1156005859375
130,1582952432.376064,9785,339.657470703125
131,1582952437.4242942,9838,384.6925354003906
132,1582952442.5308106,9882,420.6181335449219
133,1582952447.55845,9932,372.8140869140625
134,1582952452.646033,9980,509.5312194824219
135,1582952457.642375,10031,73.56718444824219
136,1582952462.557104,10078,422.61138916015625
137,1582952467.5922673,10131,277.5663757324219
138,1582952472.624012,10179,363.9754333496094
139,1582952477.6317072,10225,250.6171417236328
140,1582952482.7225232,10276,248.30747985839844
141,1582952487.6897702,10327,506.3280334472656
142,1582952492.6544988,10375,371.2069091796875
143,1582952497.7379477,10426,427.66180419921875
144,1582952502.6855423,10479,220.52059936523438
145,1582952507.6835089,10529,265.8009948730469
146,1582952512.6791484,10583,335.23724365234375
147,1582952517.6995888,10633,356.48876953125
148,1582952522.7755482,10685,140.3522186279297
149,1582952527.773369,10736,394.88543701171875
150,1582952532.7216523,10786,300.12005615234375
151,1582952537.6875489,10838,230.94815063476562
152,1582952542.7169182,10891,317.8431396484375
153,1582952547.7271585,10943,289.6301574707031
154,1582952552.7416034,10995,342.07427978515625
155,1582952557.7539544,11050,426.7691955566406
156,1582952562.7614512,11102,279.6526794433594
157,1582952567.744134,11153,415.2996520996094
158,1582952572.8366666,11204,104.85209655761719
159,1582952577.8580856,11254,280.80743408203125
160,1582952582.9224515,11308,551.8809204101562
161,1582952587.8888416,11358,343.26171875
162,1582952592.8633,11411,316.0009460449219
163,1582952597.8816183,11462,330.7713623046875
164,1582952602.940253,11516,128.08551025390625
165,1582952607.9503386,11566,324.0772399902344
166,1582952612.9228249,11621,312.10882568359375
167,1582952617.9210784,11675,299.28558349609375
168,1582952622.9130967,11729,269.7178955078125
169,1582952627.9245355,11778,389.4613952636719
170,1582952632.9223726,11829,359.7908935546875
171,1582952637.945499,11883,351.3365173339844
172,1582952643.0487819,11934,557.1613159179688
173,1582952648.0726907,11981,351.745849609375
174,1582952653.0526612,12033,247.99725341796875
175,1582952658.002243,12088,270.927490234375
176,1582952662.9729507,12140,223.3730926513672
177,1582952668.0077298,12192,329.1556091308594
178,1582952673.0446165,12239,352.3548583984375
179,1582952678.0937805,12289,378.0020446777344
180,1582952683.1012566,12344,445.6739196777344
181,1582952688.1781685,12397,328.2301330566406
182,1582952693.1723905,12451,284.811279296875
183,1582952698.1754053,12501,144.76235961914062
184,1582952703.232089,12550,360.3564147949219
185,1582952708.2329404,12601,419.03240966796875
186,1582952713.2556403,12654,293.21368408203125
187,1582952718.2379255,12704,303.0926513671875
188,1582952723.3275416,12754,402.1247863769531
189,1582952728.3599317,12808,360.01171875
