,wall_time,step,value
0,1582881217.2723823,541,-0.13053081929683685
1,1582881222.1838243,1018,8.079601287841797
2,1582881227.0618482,1437,-0.9620977640151978
3,1582881231.971586,1779,21.330759048461914
4,1582881236.9509442,2079,1.6414390802383423
5,1582881242.0645447,2310,28.40760612487793
6,1582881247.047178,2517,117.88249969482422
7,1582881251.9095614,2686,18.932912826538086
8,1582881256.7807198,2821,103.91791534423828
9,1582881261.8016803,2939,67.4416732788086
10,1582881266.6509488,3037,0.9101963639259338
11,1582881271.537863,3130,34.8127326965332
12,1582881276.499512,3204,257.3641662597656
13,1582881281.37307,3287,78.16905975341797
14,1582881286.3031485,3363,33.695526123046875
15,1582881291.1629038,3431,25.283227920532227
16,1582881296.0965695,3507,265.1363830566406
17,1582881300.9788353,3573,351.7124328613281
18,1582881305.9035342,3639,279.26861572265625
19,1582881310.7950876,3709,66.83294677734375
20,1582881315.6405158,3775,50.8939208984375
21,1582881320.5463054,3832,262.90155029296875
22,1582881325.4596722,3892,48.42613983154297
23,1582881330.4872584,3953,412.36767578125
24,1582881335.4368756,4008,19.828001022338867
25,1582881340.460016,4066,502.5108337402344
26,1582881345.3729157,4124,46.693946838378906
27,1582881350.2579668,4186,113.38367462158203
28,1582881355.2202508,4245,223.6935577392578
29,1582881360.1963744,4300,270.5733337402344
30,1582881365.1046264,4353,354.8094787597656
31,1582881370.1404862,4408,517.6423950195312
32,1582881375.052132,4460,86.38610076904297
33,1582881380.028813,4510,132.46578979492188
34,1582881384.9730098,4561,244.2445068359375
35,1582881389.8440945,4608,192.0570831298828
36,1582881394.765746,4657,354.3385009765625
37,1582881399.6661918,4709,498.7703552246094
38,1582881404.6417263,4763,379.2862243652344
39,1582881409.6376085,4808,258.96368408203125
40,1582881414.6124434,4855,176.13320922851562
41,1582881419.4867773,4899,265.7383728027344
42,1582881424.504992,4948,468.14581298828125
43,1582881429.4471633,4999,408.31488037109375
44,1582881434.3761497,5049,249.20164489746094
45,1582881439.320483,5105,325.805908203125
46,1582881444.2984638,5156,238.37815856933594
47,1582881449.3552349,5207,297.9190368652344
48,1582881454.3326,5257,212.45973205566406
49,1582881459.2893784,5303,239.54202270507812
50,1582881464.2985027,5349,363.5686340332031
51,1582881469.3645568,5401,733.572021484375
52,1582881474.2477033,5449,181.4271240234375
53,1582881479.2750587,5497,260.84454345703125
54,1582881484.1936681,5549,128.37326049804688
55,1582881489.163336,5601,263.0444030761719
56,1582881494.0888872,5650,235.76821899414062
57,1582881499.068202,5694,183.78265380859375
58,1582881503.9589162,5743,45.02708053588867
59,1582881508.978807,5796,361.7915344238281
60,1582881513.9795434,5853,290.9464416503906
61,1582881518.9222162,5901,288.34246826171875
62,1582881523.8726335,5960,426.6817626953125
63,1582881528.8080091,6008,233.28564453125
