-938.6426584724832,200
-1403.89111328125,200
-832.3290405273438,200
-951.8900146484375,200
-1655.50341796875,200
-1297.08984375,200
-1344.3748779296875,200
-1504.449951171875,200
-1516.6326904296875,200
-1547.881103515625,200
-1542.4222412109375,200
-1494.2647705078125,200
-1492.837890625,200
-1593.9864501953125,200
-852.8915405273438,200
-1378.00439453125,200
-1645.9566650390625,200
-1642.852783203125,200
-1062.6722412109375,200
-1613.799072265625,200
-1213.427978515625,200
-1454.7962646484375,200
-1517.252685546875,200
-1576.0369873046875,200
-1177.19189453125,200
-1180.6435546875,200
-1656.01220703125,200
-1472.98046875,200
-1175.5260009765625,200
-1390.3922119140625,200
-1480.38818359375,200
-1651.43896484375,200
-1494.8438720703125,200
-1650.844482421875,200
-1509.671142578125,200
-1497.6683349609375,200
-1418.7984619140625,200
-1377.0701904296875,200
-1571.099365234375,200
-1503.6309814453125,200
-1617.6820068359375,200
-1420.0621337890625,200
-1492.3681640625,200
-1549.091796875,200
-1557.7525634765625,200
