,wall_time,step,value
0,1582693863.435732,11,-1191.666259765625
1,1582693864.2323868,22,-1280.787109375
2,1582693865.0345364,33,-868.70166015625
3,1582693865.8247209,44,-967.9876708984375
4,1582693866.6109092,55,-1391.923828125
5,1582693867.397555,66,-1068.356201171875
6,1582693868.1831949,77,-879.6569213867188
7,1582693868.9688,88,-1083.4071044921875
8,1582693869.7744985,99,-1227.5341796875
9,1582693870.5686262,110,-1224.2982177734375
10,1582693871.3744035,121,-976.1300659179688
11,1582693872.1753714,132,-1363.0770263671875
12,1582693872.9757807,143,-886.1862182617188
13,1582693873.7724755,154,-1122.5247802734375
14,1582693874.5572667,165,-1098.0482177734375
15,1582693875.3445837,176,-995.7352905273438
16,1582693876.1334298,187,-863.7969360351562
17,1582693876.9222443,198,-894.54296875
18,1582693877.7103796,209,-1139.5634765625
19,1582693878.5111876,220,-899.5542602539062
20,1582693879.3021545,231,-1040.40087890625
21,1582693880.102571,242,-878.2481689453125
22,1582693880.8922586,253,-893.0581665039062
23,1582693881.6809177,264,-881.6234130859375
24,1582693882.4719787,275,-922.531494140625
25,1582693883.2761734,286,-911.6799926757812
26,1582693884.086486,297,-874.2526245117188
27,1582693884.88842,308,-871.8009033203125
28,1582693885.694331,319,-985.1480102539062
29,1582693886.5074563,330,-1017.1883544921875
30,1582693887.3134272,341,-900.7965698242188
31,1582693888.1224952,352,-897.0304565429688
32,1582693888.9253464,363,-1021.9197998046875
33,1582693889.7284842,374,-1000.4864501953125
34,1582693890.5360615,385,-627.5237426757812
35,1582693891.352398,396,-758.353759765625
36,1582693892.1627383,407,-761.0101318359375
37,1582693892.985904,418,-797.5198974609375
38,1582693893.795896,429,-894.6209716796875
39,1582693894.6332972,440,-879.8472290039062
40,1582693895.4774652,451,-740.4840698242188
41,1582693896.2940998,462,-751.4251098632812
42,1582693897.1226923,473,-752.8969116210938
43,1582693897.9422617,484,-863.6652221679688
44,1582693898.7415595,495,-875.569091796875
45,1582693899.5558174,506,-1048.2247314453125
46,1582693900.3622882,517,-1053.2169189453125
47,1582693901.1579177,528,-753.5994262695312
48,1582693902.0036683,539,-879.0863037109375
49,1582693902.8096926,550,-867.7432861328125
50,1582693903.6098685,561,-906.040283203125
51,1582693904.4126792,572,-755.7879028320312
52,1582693905.2142534,583,-754.2571411132812
53,1582693905.9967291,594,-868.296875
54,1582693906.7797632,605,-627.9624633789062
55,1582693907.5695908,616,-865.0818481445312
56,1582693908.3613846,627,-729.90283203125
57,1582693909.1697905,638,-614.0889892578125
58,1582693909.9602447,649,-755.6533203125
59,1582693910.752856,660,-1018.9348754882812
60,1582693911.549254,671,-629.476806640625
61,1582693912.374392,682,-718.5864868164062
62,1582693913.1837094,693,-770.9561157226562
63,1582693913.987088,704,-629.5490112304688
64,1582693914.7916439,715,-499.4682922363281
65,1582693915.5951662,726,-623.101806640625
66,1582693916.4005094,737,-752.0278930664062
67,1582693917.1878915,748,-777.4424438476562
68,1582693917.9771602,759,-624.1658325195312
69,1582693918.7671468,770,-625.8115234375
70,1582693919.5580583,781,-627.443359375
71,1582693920.3452914,792,-825.628662109375
72,1582693921.1446612,803,-530.0252075195312
73,1582693921.946461,814,-386.8440856933594
74,1582693922.7431545,825,-390.7973327636719
75,1582693923.533008,836,-707.6023559570312
76,1582693924.3210118,847,-507.8496398925781
77,1582693925.1100812,858,-512.2621459960938
78,1582693925.8973398,869,-502.58563232421875
79,1582693926.6845107,880,-616.5601806640625
80,1582693927.4733093,891,-489.4311828613281
81,1582693928.2598665,902,-573.1520385742188
82,1582693929.0473208,913,-406.8448486328125
83,1582693929.8367813,924,-513.2664184570312
84,1582693930.6253014,935,-710.3539428710938
85,1582693931.4120615,946,-489.1334533691406
86,1582693932.1945639,957,-364.674560546875
87,1582693932.9773169,968,-247.16517639160156
88,1582693933.7592714,979,-759.6336669921875
89,1582693934.5414646,990,-395.35467529296875
90,1582693935.3239436,1001,-129.49974060058594
91,1582693936.1068316,1012,-123.7473373413086
