,wall_time,step,value
0,1582694118.4923725,11,-1713.281982421875
1,1582694119.2805195,22,-1439.204833984375
2,1582694120.0646205,33,-971.8284301757812
3,1582694120.8508818,44,-1573.788330078125
4,1582694121.6405668,55,-1072.5545654296875
5,1582694122.4438972,66,-1473.19189453125
6,1582694123.2339056,77,-1756.2203369140625
7,1582694124.0245082,88,-1176.8509521484375
8,1582694124.8117023,99,-1011.6724853515625
9,1582694125.5984342,110,-1630.23681640625
10,1582694126.3867977,121,-1080.417724609375
11,1582694127.1767542,132,-1014.1544799804688
12,1582694127.965918,143,-977.1642456054688
13,1582694128.7544441,154,-1251.5093994140625
14,1582694129.5537872,165,-1012.9066162109375
15,1582694130.3552902,176,-1267.242919921875
16,1582694131.159578,187,-904.4444580078125
17,1582694131.9465284,198,-1614.626953125
18,1582694132.7369282,209,-910.3890380859375
19,1582694133.5249147,220,-1316.297607421875
20,1582694134.3142323,231,-1159.5367431640625
21,1582694135.1064203,242,-897.7092895507812
22,1582694135.8892477,253,-1305.63720703125
23,1582694136.6713028,264,-861.426513671875
24,1582694137.4535124,275,-1468.525146484375
25,1582694138.2349555,286,-1141.710693359375
26,1582694139.0207715,297,-874.8336181640625
27,1582694139.809866,308,-1101.9771728515625
28,1582694140.6094213,319,-790.9571533203125
29,1582694141.4051824,330,-1066.300048828125
30,1582694142.245278,341,-1238.6075439453125
31,1582694143.056346,352,-952.297607421875
32,1582694143.8698628,363,-1115.063720703125
33,1582694144.667021,374,-898.8595581054688
34,1582694145.4567623,385,-997.3690795898438
35,1582694146.244823,396,-1348.7171630859375
36,1582694147.0455246,407,-982.5313110351562
37,1582694147.845014,418,-1116.016357421875
38,1582694148.644728,429,-1235.6341552734375
39,1582694149.4406185,440,-1204.4705810546875
40,1582694150.2381034,451,-855.5582885742188
41,1582694151.0320683,462,-895.1995849609375
42,1582694151.8273568,473,-756.9349975585938
43,1582694152.6219888,484,-755.67919921875
44,1582694153.4157152,495,-765.9330444335938
45,1582694154.2081285,506,-873.9440307617188
46,1582694155.000889,517,-712.984375
47,1582694155.795103,528,-865.9441528320312
48,1582694156.5883837,539,-936.1283569335938
49,1582694157.3936574,550,-909.8966674804688
50,1582694158.1948817,561,-970.8216552734375
51,1582694158.9847786,572,-876.330322265625
52,1582694159.7726061,583,-1007.5226440429688
53,1582694160.5682023,594,-966.1639404296875
54,1582694161.36985,605,-854.8436889648438
55,1582694162.1548777,616,-1058.697265625
56,1582694162.9506838,627,-1002.9102172851562
57,1582694163.7475312,638,-1122.263916015625
58,1582694164.5445716,649,-1066.981689453125
59,1582694165.355261,660,-889.0123291015625
60,1582694166.1622853,671,-887.4388427734375
61,1582694166.968892,682,-989.8892211914062
62,1582694167.7710996,693,-874.8892211914062
63,1582694168.560264,704,-771.7060546875
64,1582694169.3685288,715,-1001.9423217773438
65,1582694170.1604292,726,-1176.633056640625
66,1582694170.9532373,737,-970.0082397460938
67,1582694171.7535336,748,-754.5089111328125
68,1582694172.5468166,759,-973.5806884765625
69,1582694173.364567,770,-1104.597412109375
70,1582694174.174558,781,-1094.78564453125
71,1582694174.9682236,792,-959.1387939453125
72,1582694175.7637541,803,-854.6433715820312
73,1582694176.5830274,814,-973.84912109375
74,1582694177.3996625,825,-871.2564697265625
75,1582694178.2207072,836,-900.2627563476562
76,1582694179.0286212,847,-871.2777709960938
77,1582694179.8340368,858,-736.2164306640625
78,1582694180.6416621,869,-993.522705078125
79,1582694181.4536312,880,-933.5960693359375
80,1582694182.2379198,891,-874.859619140625
81,1582694183.025171,902,-743.7537841796875
82,1582694183.8103528,913,-626.3587646484375
83,1582694184.6047096,924,-854.6724853515625
