,wall_time,step,value
0,1585557218.679411,10,-1486.1444091796875
1,1585557252.6275632,20,-1513.2371826171875
2,1585557286.4847946,30,-1278.9149169921875
3,1585557320.3199046,40,-1423.5386962890625
4,1585557354.235415,50,-1068.842529296875
5,1585557388.0945714,60,-1355.3890380859375
6,1585557421.9486272,70,-892.2753295898438
7,1585557455.8052845,80,-938.9368286132812
8,1585557489.6347504,90,-852.1760864257812
9,1585557523.588435,100,-1307.93701171875
10,1585557557.5412881,110,-1409.69091796875
11,1585557591.495025,120,-874.1971435546875
12,1585557625.485489,130,-851.1405639648438
13,1585557659.4430513,140,-998.5255737304688
14,1585557693.3943639,150,-889.90380859375
15,1585557727.2616096,160,-1080.0345458984375
16,1585557761.214023,170,-1062.620849609375
17,1585557795.1587343,180,-1306.8958740234375
18,1585557829.0851052,190,-1069.21142578125
19,1585557863.0526736,200,-767.2866821289062
20,1585557896.9611542,210,-1455.0205078125
21,1585557930.793694,220,-1174.18505859375
22,1585557964.6279385,230,-875.00244140625
23,1585557998.542947,240,-1348.06201171875
24,1585558032.456575,250,-1349.60986328125
25,1585558066.2890759,260,-1170.41259765625
26,1585558100.177689,270,-1326.7515869140625
27,1585558134.0328104,280,-1387.6785888671875
28,1585558167.9543152,290,-1101.18701171875
29,1585558201.807559,300,-1075.15087890625
30,1585558235.7170286,310,-1357.0179443359375
31,1585558269.6515226,320,-1370.2017822265625
32,1585558303.5490422,330,-1347.7373046875
33,1585558337.4689813,340,-1163.909912109375
34,1585558371.396113,350,-1040.8031005859375
35,1585558405.2319574,360,-1075.7728271484375
36,1585558439.1659875,370,-1320.71240234375
37,1585558473.0379403,380,-968.5090942382812
38,1585558506.9748776,390,-1462.82421875
39,1585558540.9124029,400,-1159.75146484375
40,1585558574.7529073,410,-908.3343505859375
41,1585558608.5887537,420,-1544.82763671875
42,1585558642.4922667,430,-1489.2811279296875
43,1585558676.409468,440,-1082.0609130859375
44,1585558710.2410698,450,-1494.2564697265625
45,1585558744.0785642,460,-1285.2652587890625
46,1585558778.011419,470,-1097.0712890625
47,1585558811.8490098,480,-1159.783935546875
48,1585558845.6824374,490,-1486.9447021484375
49,1585558879.5210266,500,-1070.2896728515625
50,1585558913.350488,510,-751.0054931640625
51,1585558947.271907,520,-1268.7252197265625
52,1585558981.1796808,530,-1441.5009765625
53,1585559015.0591512,540,-1392.8558349609375
54,1585559048.945958,550,-1434.5286865234375
55,1585559082.8729882,560,-1454.4058837890625
56,1585559116.7909608,570,-1515.94970703125
57,1585559150.6943867,580,-1288.3687744140625
58,1585559184.5420327,590,-1312.4361572265625
59,1585559218.4700575,600,-1552.1956787109375
60,1585559252.3300195,610,-1527.48388671875
61,1585559286.1997955,620,-1506.5970458984375
62,1585559320.1216295,630,-1369.23876953125
