,wall_time,step,value
0,1585580606.6432831,10,-1181.2305908203125
1,1585580640.5724666,20,-1574.69140625
2,1585580674.4920986,30,-854.7368774414062
3,1585580708.356442,40,-1197.97900390625
4,1585580742.2268496,50,-1125.3255615234375
5,1585580776.0911074,60,-861.2548828125
6,1585580809.9263744,70,-1255.337890625
7,1585580843.7710872,80,-1441.046875
8,1585580877.608549,90,-1582.9578857421875
9,1585580911.5322742,100,-1763.1409912109375
10,1585580945.4144526,110,-1437.0997314453125
11,1585580979.3451586,120,-1171.6417236328125
12,1585581013.172841,130,-1310.9525146484375
13,1585581047.0233505,140,-1054.1986083984375
14,1585581080.956918,150,-1251.9752197265625
15,1585581114.8704798,160,-1340.6591796875
16,1585581148.7952812,170,-746.9243774414062
17,1585581182.7161703,180,-1465.834716796875
18,1585581216.5642664,190,-1067.48583984375
19,1585581250.4830065,200,-913.1126708984375
20,1585581284.3848658,210,-1376.556396484375
21,1585581318.2148402,220,-1319.76123046875
22,1585581352.103987,230,-1539.5584716796875
23,1585581385.991152,240,-1584.4053955078125
24,1585581419.9093668,250,-1412.8115234375
25,1585581453.7543004,260,-1222.7015380859375
26,1585581487.6236656,270,-1004.6689453125
27,1585581521.5396597,280,-1224.6875
28,1585581555.404546,290,-884.967041015625
29,1585581589.3205495,300,-1087.3037109375
30,1585581623.2502072,310,-1324.6387939453125
31,1585581657.0925949,320,-1068.5997314453125
32,1585581690.9548843,330,-1334.3431396484375
33,1585581724.818137,340,-866.758544921875
34,1585581758.742421,350,-1193.0567626953125
35,1585581792.6139312,360,-1266.0440673828125
36,1585581826.4525888,370,-1037.2822265625
37,1585581860.274629,380,-1075.5885009765625
38,1585581894.1966207,390,-1384.1619873046875
39,1585581928.10274,400,-1182.203369140625
40,1585581961.9411178,410,-1185.79931640625
41,1585581995.7757864,420,-1372.4630126953125
42,1585582029.6059487,430,-903.36279296875
43,1585582063.462735,440,-1666.12353515625
44,1585582097.3003738,450,-892.8975219726562
45,1585582131.2179003,460,-1039.0899658203125
46,1585582165.1372023,470,-973.6172485351562
47,1585582199.0595438,480,-1172.3367919921875
48,1585582232.9588127,490,-842.199951171875
49,1585582266.825699,500,-1195.0098876953125
50,1585582300.6729064,510,-1060.338623046875
51,1585582334.502611,520,-991.9465942382812
52,1585582368.4191449,530,-1175.7198486328125
53,1585582402.3118691,540,-858.7981567382812
54,1585582436.2249026,550,-1176.3321533203125
55,1585582470.158962,560,-948.3243408203125
56,1585582504.0127802,570,-1054.491943359375
57,1585582537.9132242,580,-1163.1217041015625
58,1585582571.8377597,590,-1101.91162109375
59,1585582605.7581701,600,-993.6912231445312
60,1585582639.6725633,610,-1148.2178955078125
61,1585582673.601888,620,-986.2457885742188
62,1585582707.5246146,630,-991.666015625
63,1585582741.4588685,640,-841.4332275390625
64,1585582775.3448846,650,-910.2711181640625
65,1585582809.2663724,660,-897.7804565429688
66,1585582843.1515534,670,-1096.841796875
67,1585582877.0007138,680,-950.267578125
68,1585582910.9200857,690,-1078.404296875
69,1585582944.8418388,700,-1018.7316284179688
70,1585582978.690856,710,-978.7374877929688
71,1585583012.6145957,720,-853.1270751953125
72,1585583046.4579995,730,-947.9254760742188
73,1585583080.3874586,740,-852.4811401367188
74,1585583114.2477062,750,-1132.1119384765625
75,1585583148.1280897,760,-1065.9366455078125
76,1585583182.0082173,770,-1329.9757080078125
77,1585583215.9284985,780,-870.3671264648438
78,1585583249.8529153,790,-971.6057739257812
79,1585583283.7863586,800,-896.2648315429688
80,1585583317.702102,810,-895.1463012695312
81,1585583351.6104503,820,-907.9663696289062
82,1585583385.547669,830,-760.9629516601562
83,1585583419.474415,840,-980.45361328125
84,1585583453.3104675,850,-869.5420532226562
85,1585583487.1446743,860,-892.151123046875
86,1585583521.0616622,870,-962.8803100585938
87,1585583554.9806619,880,-1089.1470947265625
88,1585583588.9144506,890,-865.3423461914062
89,1585583622.8115678,900,-867.3946533203125
90,1585583656.642115,910,-1220.6522216796875
91,1585583690.5673103,920,-1163.3912353515625
92,1585583724.4827187,930,-860.1690673828125
93,1585583758.4102848,940,-991.2354125976562
94,1585583792.3280323,950,-841.6537475585938
95,1585583826.2405624,960,-895.1600952148438
96,1585583860.1075284,970,-1093.077880859375
97,1585583894.0512898,980,-904.4329223632812
98,1585583927.968777,990,-1033.1275634765625
99,1585583961.8895178,1000,-965.9962158203125
100,1585583995.8040152,1010,-1247.5330810546875
101,1585584029.7229707,1020,-881.3751220703125
102,1585584063.6455429,1030,-979.7852172851562
103,1585584097.5686185,1040,-900.0142211914062
104,1585584131.506237,1050,-622.3519897460938
105,1585584165.4445238,1060,-1227.7005615234375
106,1585584199.3426661,1070,-1024.771240234375
107,1585584233.171931,1080,-1007.40087890625
108,1585584267.0919557,1090,-641.660400390625
109,1585584301.0099552,1100,-970.6934204101562
110,1585584334.934034,1110,-1099.2103271484375
111,1585584368.8298588,1120,-702.7648315429688
112,1585584402.7132711,1130,-613.2089233398438
113,1585584436.5534263,1140,-741.2947387695312
114,1585584470.4735315,1150,-583.287353515625
115,1585584504.3578362,1160,-503.96563720703125
116,1585584538.2014196,1170,-981.9888916015625
117,1585584572.1295247,1180,-748.6797485351562
118,1585584606.0287333,1190,-670.5995483398438
119,1585584639.954984,1200,-859.6410522460938
120,1585584673.7879214,1210,-667.3724365234375
121,1585584707.705,1220,-623.1980590820312
122,1585584741.633003,1230,-631.5743408203125
123,1585584775.4900792,1240,-505.98760986328125
124,1585584809.3582456,1250,-623.7061157226562
125,1585584843.2110555,1260,-1026.530517578125
126,1585584877.1387722,1270,-504.01092529296875
127,1585584911.0581293,1280,-869.8597412109375
128,1585584944.9906738,1290,-787.2101440429688
129,1585584978.841793,1300,-626.2722778320312
130,1585585012.7234418,1310,-622.5819091796875
131,1585585046.6595368,1320,-889.7011108398438
132,1585585080.5686615,1330,-638.2169799804688
133,1585585114.5053544,1340,-622.5071411132812
134,1585585148.4321039,1350,-733.5388793945312
135,1585585182.3403919,1360,-628.817138671875
136,1585585216.181259,1370,-523.4075317382812
137,1585585250.1154845,1380,-541.2854614257812
138,1585585283.9531624,1390,-511.3517761230469
139,1585585317.809112,1400,-740.0699462890625
