,wall_time,step,value
0,1585550706.9519296,10,-1564.704833984375
1,1585550741.1023688,20,-999.5134887695312
2,1585550775.058893,30,-1496.0009765625
3,1585550809.057568,40,-966.8396606445312
4,1585550843.005923,50,-894.5693359375
5,1585550876.9342785,60,-973.5419311523438
6,1585550910.9561138,70,-859.0404663085938
7,1585550944.9069014,80,-1024.7139892578125
8,1585550979.061816,90,-1007.1951904296875
9,1585551013.0117102,100,-1688.3138427734375
10,1585551047.0427876,110,-1524.1693115234375
11,1585551080.9988196,120,-986.3377685546875
12,1585551114.9425385,130,-1399.1483154296875
13,1585551148.8864565,140,-1361.2996826171875
14,1585551182.830952,150,-1593.32421875
15,1585551216.781979,160,-1032.3365478515625
16,1585551250.7427406,170,-1114.66357421875
17,1585551284.630889,180,-1075.8076171875
18,1585551318.544135,190,-864.2784423828125
19,1585551352.5199628,200,-909.0805053710938
20,1585551386.435702,210,-770.466796875
21,1585551420.517623,220,-1429.8082275390625
22,1585551454.4352894,230,-1040.91943359375
23,1585551488.4409943,240,-1066.6708984375
24,1585551522.4098456,250,-1005.5145263671875
25,1585551556.2795546,260,-1088.7239990234375
26,1585551590.1842039,270,-1024.6376953125
27,1585551624.116567,280,-981.0045776367188
28,1585551657.976761,290,-894.7556762695312
29,1585551691.8781233,300,-1000.6881713867188
30,1585551725.8054872,310,-967.2164306640625
31,1585551759.7196043,320,-1457.1160888671875
32,1585551793.6237612,330,-769.587890625
33,1585551827.5223143,340,-1309.1368408203125
34,1585551861.4536452,350,-888.2943725585938
35,1585551895.359333,360,-1436.726806640625
36,1585551929.3102295,370,-1448.7222900390625
37,1585551963.1575005,380,-1285.6092529296875
38,1585551997.1392524,390,-877.3884887695312
39,1585552031.0906231,400,-863.7396240234375
40,1585552064.9276006,410,-1261.26025390625
41,1585552098.8296409,420,-1183.2451171875
42,1585552132.672111,430,-893.6846313476562
43,1585552166.6316597,440,-1196.6160888671875
44,1585552200.5789256,450,-1011.7230224609375
45,1585552234.4540775,460,-906.92578125
46,1585552268.3680007,470,-979.35595703125
47,1585552302.269047,480,-1070.59228515625
48,1585552336.131224,490,-988.1602172851562
49,1585552370.0951173,500,-1037.7041015625
50,1585552403.9494991,510,-873.0662841796875
51,1585552437.8405845,520,-884.5675659179688
52,1585552471.769937,530,-1105.6573486328125
53,1585552505.7029135,540,-1180.3348388671875
54,1585552539.6184058,550,-1040.900146484375
55,1585552573.5289447,560,-901.2406616210938
56,1585552607.4442403,570,-935.0484619140625
57,1585552641.4085724,580,-993.8113403320312
58,1585552675.388693,590,-1042.52587890625
59,1585552709.3475246,600,-1034.7965087890625
60,1585552743.2661104,610,-1096.5592041015625
61,1585552777.1911356,620,-1070.2989501953125
62,1585552811.2733104,630,-974.9712524414062
63,1585552845.1087499,640,-1102.4661865234375
64,1585552879.0338542,650,-904.2715454101562
65,1585552912.923296,660,-1020.7788696289062
66,1585552946.7868068,670,-1033.802490234375
67,1585552980.722167,680,-1053.975830078125
68,1585553014.5966609,690,-1219.4525146484375
69,1585553048.507622,700,-1076.4989013671875
70,1585553082.4015155,710,-1140.7159423828125
71,1585553116.3340025,720,-1104.6328125
72,1585553150.2434304,730,-963.9664306640625
73,1585553184.16351,740,-896.3010864257812
74,1585553218.0161536,750,-896.9900512695312
75,1585553251.9682915,760,-1057.0130615234375
76,1585553286.0356936,770,-1293.0689697265625
77,1585553319.9649992,780,-1123.366455078125
78,1585553353.885644,790,-1127.4410400390625
79,1585553387.7767406,800,-1037.03662109375
80,1585553421.6205409,810,-886.7827758789062
81,1585553455.53702,820,-1022.997802734375
82,1585553489.466471,830,-1041.098388671875
83,1585553523.3158076,840,-1166.1348876953125
84,1585553557.278854,850,-988.5801391601562
85,1585553591.20343,860,-981.1948852539062
86,1585553625.051263,870,-977.16845703125
87,1585553658.955109,880,-886.6044921875
88,1585553692.8865583,890,-1053.9097900390625
89,1585553726.797934,900,-1062.516845703125
90,1585553760.631843,910,-751.7761840820312
91,1585553794.563048,920,-994.0825805664062
92,1585553828.5285077,930,-1025.5322265625
93,1585553862.4933112,940,-1069.76611328125
94,1585553896.475406,950,-878.6775512695312
95,1585553930.437098,960,-1068.3587646484375
96,1585553964.455318,970,-963.999755859375
97,1585553998.4510167,980,-744.8796997070312
98,1585554032.4049175,990,-967.2427368164062
99,1585554066.3047392,1000,-842.197509765625
100,1585554100.2344813,1010,-803.6513061523438
101,1585554134.1536984,1020,-900.7820434570312
102,1585554168.0757668,1030,-639.8792114257812
103,1585554201.9210799,1040,-1006.3436889648438
104,1585554235.7616706,1050,-1005.5811767578125
105,1585554269.690806,1060,-975.4253540039062
106,1585554303.6045156,1070,-746.645263671875
107,1585554337.5231788,1080,-1068.358154296875
108,1585554371.4456244,1090,-1041.6241455078125
109,1585554405.3565242,1100,-1004.58837890625
110,1585554439.2862072,1110,-902.26025390625
111,1585554473.1395948,1120,-1067.0181884765625
112,1585554506.9746377,1130,-881.8518676757812
113,1585554540.8073423,1140,-868.55126953125
114,1585554574.6593258,1150,-874.15478515625
115,1585554608.565584,1160,-762.9705200195312
116,1585554642.488134,1170,-805.8674926757812
117,1585554676.3918648,1180,-1006.0400390625
118,1585554710.275987,1190,-875.7967529296875
119,1585554744.1405835,1200,-870.3214111328125
120,1585554778.0755992,1210,-883.8212280273438
121,1585554812.0038562,1220,-947.4879150390625
122,1585554845.9071028,1230,-869.3475952148438
123,1585554879.8207262,1240,-1071.667236328125
124,1585554913.6781833,1250,-878.7578735351562
125,1585554947.5093043,1260,-879.478271484375
126,1585554981.431633,1270,-962.4278564453125
127,1585555015.29634,1280,-954.8490600585938
128,1585555049.2227452,1290,-966.5418090820312
129,1585555083.1510165,1300,-733.380126953125
130,1585555117.0766926,1310,-1153.6016845703125
131,1585555150.922913,1320,-1067.459228515625
132,1585555184.760906,1330,-1171.9342041015625
133,1585555218.5977373,1340,-848.5255126953125
134,1585555252.512602,1350,-1065.215576171875
135,1585555286.442928,1360,-882.6135864257812
136,1585555320.3512974,1370,-915.6122436523438
137,1585555354.2758038,1380,-669.6405639648438
138,1585555388.1067066,1390,-730.180908203125
139,1585555421.9918113,1400,-862.2936401367188
140,1585555455.9155154,1410,-833.1631469726562
141,1585555489.8175945,1420,-1085.753662109375
142,1585555523.736924,1430,-817.9270629882812
143,1585555557.6188745,1440,-780.8787841796875
144,1585555591.5457206,1450,-924.1315307617188
145,1585555625.4651074,1460,-968.75537109375
146,1585555659.3924336,1470,-853.5126342773438
147,1585555693.3226838,1480,-696.5175170898438
148,1585555727.2429209,1490,-632.0498046875
149,1585555761.1724246,1500,-1012.055908203125
150,1585555795.0294707,1510,-841.82763671875
151,1585555828.8878765,1520,-624.4679565429688
152,1585555862.7892675,1530,-497.6662292480469
153,1585555896.6509025,1540,-627.2259521484375
154,1585555930.565869,1550,-843.5537109375
155,1585555964.4893637,1560,-738.15380859375
156,1585555998.410839,1570,-475.95343017578125
157,1585556032.3254316,1580,-620.640380859375
158,1585556066.1637616,1590,-824.940185546875
159,1585556100.0218673,1600,-252.66796875
160,1585556133.9418457,1610,-608.6793212890625
161,1585556167.8118765,1620,-238.3909912109375
162,1585556201.6775477,1630,-251.16400146484375
163,1585556235.5905223,1640,-358.6258239746094
164,1585556269.516118,1650,-484.7519836425781
165,1585556303.3899362,1660,-250.45620727539062
166,1585556337.2358978,1670,-244.23794555664062
167,1585556371.1591413,1680,-382.5877380371094
168,1585556405.0865517,1690,-353.49810791015625
169,1585556439.0053082,1700,-688.43798828125
170,1585556472.9399421,1710,-465.7471618652344
171,1585556506.828537,1720,-234.8057861328125
172,1585556540.680897,1730,-477.7591247558594
173,1585556574.5306075,1740,-125.13848114013672
174,1585556608.4653807,1750,-469.3832702636719
175,1585556642.3870227,1760,-127.91851806640625
176,1585556676.267872,1770,-456.12158203125
177,1585556710.1981602,1780,-248.3612060546875
178,1585556744.1494586,1790,-335.444091796875
179,1585556778.0143726,1800,-125.14389038085938
180,1585556811.9352615,1810,-240.2255859375
181,1585556845.8255906,1820,-130.0196990966797
182,1585556879.6677287,1830,-233.11024475097656
183,1585556913.5883703,1840,-130.5019989013672
184,1585556947.4333632,1850,-246.11343383789062
185,1585556981.3641565,1860,-460.1755065917969
186,1585557015.2083094,1870,-127.46426391601562
187,1585557049.0488896,1880,-126.53117370605469
188,1585557082.933482,1890,-466.5711975097656
189,1585557116.8644946,1900,-251.44740295410156
190,1585557150.7391503,1910,-247.95684814453125
191,1585557184.5838835,1920,-128.3245391845703
