,wall_time,step,value
0,1585573284.98693,10,-1306.041259765625
1,1585573318.9015274,20,-983.8292846679688
2,1585573352.7771766,30,-1332.796630859375
3,1585573386.6915097,40,-1618.956298828125
4,1585573420.624307,50,-1829.876220703125
5,1585573454.4647214,60,-1679.20849609375
6,1585573488.3028667,70,-1240.227294921875
7,1585573522.219196,80,-1337.9254150390625
8,1585573556.058599,90,-1310.644287109375
9,1585573589.8940058,100,-1227.650634765625
10,1585573623.798625,110,-1334.8426513671875
11,1585573657.7245858,120,-1674.9483642578125
12,1585573691.6430368,130,-1784.5775146484375
13,1585573725.5688796,140,-1394.5423583984375
14,1585573759.443685,150,-1746.1759033203125
15,1585573793.3754458,160,-1766.0548095703125
16,1585573827.2366743,170,-1718.8350830078125
17,1585573861.1640956,180,-1132.3123779296875
18,1585573895.092944,190,-1128.2979736328125
19,1585573928.9245944,200,-1324.4605712890625
20,1585573962.8428516,210,-1832.0006103515625
21,1585573996.7299573,220,-1460.4627685546875
22,1585574030.590735,230,-1805.0142822265625
23,1585574064.5155792,240,-1057.7611083984375
24,1585574098.4145904,250,-1467.8968505859375
25,1585574132.3227623,260,-1613.2215576171875
26,1585574166.1650674,270,-1642.3525390625
27,1585574200.0370412,280,-975.27880859375
28,1585574233.958989,290,-1330.3233642578125
29,1585574267.876768,300,-1837.480712890625
30,1585574301.7247524,310,-911.4028930664062
31,1585574335.6412058,320,-962.54248046875
32,1585574369.5668275,330,-868.0806884765625
33,1585574403.3998868,340,-883.406494140625
34,1585574437.2960386,350,-1654.8055419921875
35,1585574471.2112148,360,-1816.7083740234375
36,1585574505.1078513,370,-1712.818603515625
37,1585574539.0349176,380,-1554.4033203125
38,1585574572.9537587,390,-1847.2764892578125
39,1585574606.8020487,400,-1788.71728515625
40,1585574640.6378074,410,-1105.528076171875
41,1585574674.5682583,420,-1187.5247802734375
42,1585574708.4710023,430,-1460.146240234375
43,1585574742.37928,440,-1090.4664306640625
44,1585574776.2376556,450,-1635.6868896484375
45,1585574810.1186244,460,-1744.55126953125
46,1585574843.9866695,470,-1301.6002197265625
47,1585574877.9136944,480,-1088.042236328125
48,1585574911.7847404,490,-1082.1234130859375
49,1585574945.724197,500,-1076.7950439453125
50,1585574979.6434255,510,-1108.025390625
51,1585575013.5130992,520,-1758.369384765625
52,1585575047.4402132,530,-771.19384765625
53,1585575081.3574476,540,-1760.7611083984375
54,1585575115.272839,550,-1096.099609375
55,1585575149.200577,560,-1565.7806396484375
56,1585575183.0399692,570,-942.0842895507812
57,1585575216.9041471,580,-955.26611328125
58,1585575250.8352451,590,-1090.1085205078125
59,1585575284.7082725,600,-1716.993896484375
60,1585575318.5402074,610,-1678.0384521484375
61,1585575352.4729087,620,-1324.846923828125
62,1585575386.3411074,630,-1741.4400634765625
63,1585575420.2531517,640,-760.9203491210938
64,1585575454.148719,650,-1019.4677124023438
65,1585575488.0686479,660,-627.5636596679688
66,1585575522.0104437,670,-867.3020629882812
67,1585575555.915325,680,-865.3833618164062
68,1585575589.842167,690,-1445.1112060546875
69,1585575623.723563,700,-1245.984619140625
70,1585575657.6424603,710,-1021.4788208007812
71,1585575691.5701745,720,-981.9492797851562
72,1585575725.5081656,730,-1179.8258056640625
73,1585575759.3923771,740,-1350.6861572265625
74,1585575793.325769,750,-1750.8345947265625
75,1585575827.218164,760,-967.37255859375
76,1585575861.068926,770,-1106.034912109375
77,1585575894.917077,780,-1362.4305419921875
78,1585575928.8183038,790,-1214.241455078125
79,1585575962.742849,800,-1169.740966796875
80,1585575996.6827807,810,-923.2333984375
81,1585576030.622919,820,-886.1598510742188
82,1585576064.5346317,830,-1380.151123046875
83,1585576098.4689846,840,-1008.2551879882812
84,1585576132.3886123,850,-1124.0799560546875
85,1585576166.3013816,860,-757.26513671875
86,1585576200.1875732,870,-750.316162109375
87,1585576234.1150186,880,-777.1819458007812
88,1585576267.9932616,890,-1040.5914306640625
89,1585576301.8272831,900,-990.9381103515625
90,1585576335.6663299,910,-969.3080444335938
91,1585576369.5825055,920,-1017.3737182617188
92,1585576403.4491644,930,-1161.2554931640625
93,1585576437.2852418,940,-970.0130615234375
94,1585576471.1583385,950,-1082.5404052734375
95,1585576505.0037594,960,-853.908935546875
96,1585576538.922143,970,-1008.2900390625
97,1585576572.83641,980,-875.069580078125
