,wall_time,step,value
0,1585580609.96643,11,200.0
1,1585580613.3031604,12,400.0
2,1585580616.6404798,13,600.0
3,1585580619.9770277,14,800.0
4,1585580623.313806,15,1000.0
5,1585580626.6503167,16,1200.0
6,1585580629.9877746,17,1400.0
7,1585580633.3247733,18,1600.0
8,1585580636.661514,19,1800.0
9,1585580639.998496,20,2000.0
10,1585580643.8825686,21,200.0
11,1585580647.2198672,22,400.0
12,1585580650.5568893,23,600.0
13,1585580653.8939335,24,800.0
14,1585580657.2300568,25,1000.0
15,1585580660.5674174,26,1200.0
16,1585580663.9043977,27,1400.0
17,1585580667.2411253,28,1600.0
18,1585580670.5780847,29,1800.0
19,1585580673.9142587,30,2000.0
20,1585580677.8023446,31,200.0
21,1585580681.13928,32,400.0
22,1585580684.476091,33,600.0
23,1585580687.8127816,34,800.0
24,1585580691.150135,35,1000.0
25,1585580694.486271,36,1200.0
26,1585580697.823491,37,1400.0
27,1585580701.1604557,38,1600.0
28,1585580704.4976096,39,1800.0
29,1585580707.8337266,40,2000.0
30,1585580711.6718183,41,200.0
31,1585580715.0089161,42,400.0
32,1585580718.3458478,43,600.0
33,1585580721.6821382,44,800.0
34,1585580725.0186894,45,1000.0
35,1585580728.3558314,46,1200.0
36,1585580731.6931696,47,1400.0
37,1585580735.0291922,48,1600.0
38,1585580738.3667824,49,1800.0
39,1585580741.7035248,50,2000.0
40,1585580779.41275,61,200.0
41,1585580782.7498279,62,400.0
42,1585580786.0864668,63,600.0
43,1585580789.4236078,64,800.0
44,1585580792.7609406,65,1000.0
45,1585580796.0971057,66,1200.0
46,1585580799.4338512,67,1400.0
47,1585580802.770724,68,1600.0
48,1585580806.1078393,69,1800.0
49,1585580809.4447224,70,2000.0
50,1585580813.2461553,71,200.0
51,1585580816.5827477,72,400.0
52,1585580819.9198122,73,600.0
53,1585580823.2569547,74,800.0
54,1585580826.5941358,75,1000.0
55,1585580829.9302795,76,1200.0
56,1585580833.26765,77,1400.0
57,1585580836.6042454,78,1600.0
58,1585580839.9412785,79,1800.0
59,1585580843.278088,80,2000.0
60,1585580847.0813656,81,200.0
61,1585580850.4185047,82,400.0
62,1585580853.7558613,83,600.0
63,1585580857.0925598,84,800.0
64,1585580860.4301407,85,1000.0
65,1585580863.7660336,86,1200.0
66,1585580867.1030095,87,1400.0
67,1585580870.440156,88,1600.0
68,1585580873.7774088,89,1800.0
69,1585580877.1140459,90,2000.0
70,1585580880.934708,91,200.0
71,1585580884.2714415,92,400.0
72,1585580887.6084821,93,600.0
73,1585580890.9452767,94,800.0
74,1585580894.2821996,95,1000.0
75,1585580897.6185918,96,1200.0
76,1585580900.956046,97,1400.0
77,1585580904.2928727,98,1600.0
78,1585580907.6296012,99,1800.0
79,1585580910.9661815,100,2000.0
80,1585580948.7398653,111,200.0
81,1585580952.0767272,112,400.0
82,1585580955.4137235,113,600.0
83,1585580958.7501364,114,800.0
84,1585580962.087496,115,1000.0
85,1585580965.4244425,116,1200.0
86,1585580968.76078,117,1400.0
87,1585580972.09762,118,1600.0
88,1585580975.4345708,119,1800.0
89,1585580978.7715645,120,2000.0
90,1585580982.6592958,121,200.0
91,1585580985.9963026,122,400.0
92,1585580989.333218,123,600.0
93,1585580992.6699162,124,800.0
94,1585580996.006344,125,1000.0
95,1585580999.3433895,126,1200.0
96,1585581002.680446,127,1400.0
97,1585581006.0177617,128,1600.0
98,1585581009.354373,129,1800.0
99,1585581012.6907082,130,2000.0
100,1585581016.4952302,131,200.0
101,1585581019.8320801,132,400.0
102,1585581023.1689653,133,600.0
103,1585581026.5061202,134,800.0
104,1585581029.8423555,135,1000.0
105,1585581033.179497,136,1200.0
106,1585581036.516534,137,1400.0
107,1585581039.8535578,138,1600.0
