,wall_time,step,value
0,1582907388.181718,558,-4.745067596435547
1,1582907393.063612,1104,-3.386084794998169
2,1582907397.9729216,1607,-6.992336273193359
3,1582907402.945434,2060,-11.848873138427734
4,1582907407.7845485,2446,2.8660683631896973
5,1582907412.6583273,2744,3.7865052223205566
6,1582907417.5616004,3010,19.677946090698242
7,1582907422.502519,3209,33.06475830078125
8,1582907427.3728375,3390,10.805741310119629
9,1582907432.2283936,3547,34.96359634399414
10,1582907437.117743,3673,15.376317977905273
11,1582907441.966777,3769,130.56192016601562
12,1582907446.826309,3862,223.4727325439453
13,1582907451.6868682,3945,54.72782516479492
14,1582907456.5850487,4016,129.51687622070312
15,1582907461.4103882,4085,437.751708984375
16,1582907466.4062324,4154,456.45574951171875
17,1582907471.3176541,4218,301.78009033203125
18,1582907476.2148147,4281,213.7017059326172
19,1582907481.236039,4340,184.7967529296875
20,1582907486.1843243,4395,321.1160888671875
21,1582907491.1390526,4449,431.2686767578125
22,1582907496.060158,4501,279.6065673828125
23,1582907501.018519,4553,500.2790222167969
24,1582907505.943406,4604,104.94764709472656
25,1582907510.889004,4654,310.27471923828125
26,1582907515.8360066,4708,294.0306091308594
27,1582907520.7621033,4751,309.7743225097656
28,1582907525.7505274,4800,218.4792938232422
29,1582907530.632819,4844,328.8878173828125
30,1582907535.5420036,4894,284.59033203125
31,1582907540.4917853,4941,267.4663391113281
32,1582907545.4109075,4990,288.8092041015625
33,1582907550.376545,5039,85.37027740478516
34,1582907555.340444,5090,259.2735290527344
35,1582907560.4738162,5138,577.8961181640625
36,1582907565.418811,5183,40.412811279296875
37,1582907570.389243,5231,372.13909912109375
38,1582907575.3773324,5274,553.8681030273438
39,1582907580.3754394,5324,129.54031372070312
40,1582907585.3678896,5373,622.5494384765625
41,1582907590.3199303,5421,322.6314392089844
42,1582907595.2832527,5463,49.378875732421875
43,1582907600.2624009,5508,61.691551208496094
44,1582907605.2129126,5551,423.9967041015625
45,1582907610.2052736,5598,621.0613403320312
46,1582907615.1742046,5645,343.433837890625
47,1582907620.0728376,5693,327.94329833984375
48,1582907625.0839176,5744,200.4527587890625
49,1582907630.0431316,5792,126.09925079345703
50,1582907635.153926,5839,465.02587890625
51,1582907640.1654458,5885,298.66156005859375
52,1582907645.143464,5936,290.4502258300781
53,1582907650.1863716,5985,654.2269287109375
54,1582907655.1297123,6026,249.842041015625
55,1582907660.1154094,6077,256.61273193359375
56,1582907665.1054697,6126,346.10455322265625
57,1582907670.0315175,6175,274.4814758300781
58,1582907675.1124966,6226,516.8134155273438
59,1582907680.0290017,6272,293.392822265625
